work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category,adjusted_salary
2023,Senior,Full-time,Data Scientist,152000,USD,152000,US,On-Site,US,MEDIUM,Data Science,152000.0
2023,Senior,Full-time,Data Scientist,239000,USD,239000,US,On-Site,US,LARGE,Data Science,239000.0
2023,Senior,Full-time,Data Scientist,122900,USD,122900,US,On-Site,US,LARGE,Data Science,122900.0
2023,Senior,Full-time,Data Scientist,237000,USD,237000,US,On-Site,US,MEDIUM,Data Science,237000.0
2023,Senior,Full-time,Data Scientist,145000,USD,145000,US,On-Site,US,MEDIUM,Data Science,145000.0
2023,Senior,Full-time,Data Science Manager,191765,USD,191765,US,On-Site,US,MEDIUM,Management,191765.0
2023,Senior,Full-time,Data Science Manager,134236,USD,134236,US,On-Site,US,MEDIUM,Management,134236.0
2023,Senior,Full-time,Analytics Engineer,190000,USD,190000,US,Full-Remote,US,MEDIUM,Data Engineering,190000.0
2023,Senior,Full-time,Analytics Engineer,112000,USD,112000,US,Full-Remote,US,MEDIUM,Data Engineering,112000.0
2022,Senior,Full-time,Data Scientist,84000,EUR,88256,ES,Full-Remote,GB,LARGE,Data Science,99383.31648
2023,Entry level,Full-time,Data Engineer,85000,USD,85000,US,On-Site,US,MEDIUM,Data Engineering,85000.0
2023,Entry level,Full-time,Data Engineer,65000,USD,65000,US,On-Site,US,MEDIUM,Data Engineering,65000.0
2023,Senior,Full-time,Data Analyst,135000,USD,135000,US,On-Site,US,MEDIUM,Data Engineering,135000.0
2023,Senior,Full-time,Data Analyst,105500,USD,105500,US,On-Site,US,MEDIUM,Data Engineering,105500.0
2023,Senior,Full-time,Research Engineer,293000,USD,293000,US,On-Site,US,MEDIUM,Other,293000.0
2023,Senior,Full-time,Research Engineer,185000,USD,185000,US,On-Site,US,MEDIUM,Other,185000.0
2023,Senior,Full-time,Data Analyst,80000,USD,80000,US,On-Site,US,MEDIUM,Data Engineering,80000.0
2023,Senior,Full-time,Data Analyst,70000,USD,70000,US,On-Site,US,MEDIUM,Data Engineering,70000.0
2023,Senior,Full-time,Data Engineer,220000,USD,220000,US,Full-Remote,US,MEDIUM,Data Engineering,220000.0
2023,Senior,Full-time,Data Engineer,160000,USD,160000,US,Full-Remote,US,MEDIUM,Data Engineering,160000.0
2023,Senior,Full-time,Data Scientist,175000,USD,175000,US,Full-Remote,US,MEDIUM,Data Science,175000.0
2023,Senior,Full-time,Data Scientist,145000,USD,145000,US,Full-Remote,US,MEDIUM,Data Science,145000.0
2023,Senior,Full-time,Data Analyst,200000,USD,200000,US,On-Site,US,MEDIUM,Data Engineering,200000.0
2023,Senior,Full-time,Data Analyst,148500,USD,148500,US,On-Site,US,MEDIUM,Data Engineering,148500.0
2023,Senior,Full-time,Data Scientist,45000,EUR,48289,ES,On-Site,ES,MEDIUM,Data Science,48289.0
2023,Senior,Full-time,Data Scientist,36000,EUR,38631,ES,On-Site,ES,MEDIUM,Data Science,38631.0
2023,Senior,Full-time,Data Engineer,240500,USD,240500,US,On-Site,US,LARGE,Data Engineering,240500.0
2023,Senior,Full-time,Data Engineer,123700,USD,123700,US,On-Site,US,LARGE,Data Engineering,123700.0
2023,Senior,Full-time,Analytics Engineer,152900,USD,152900,US,Full-Remote,US,MEDIUM,Data Engineering,152900.0
2023,Senior,Full-time,Analytics Engineer,117100,USD,117100,US,Full-Remote,US,MEDIUM,Data Engineering,117100.0
2023,Senior,Full-time,Analytics Engineer,173000,USD,173000,US,Full-Remote,US,MEDIUM,Data Engineering,173000.0
2023,Senior,Full-time,Analytics Engineer,113000,USD,113000,US,Full-Remote,US,MEDIUM,Data Engineering,113000.0
2023,Senior,Full-time,Applied Scientist,260000,USD,260000,US,On-Site,US,LARGE,Data Science,260000.0
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,US,On-Site,US,LARGE,Data Science,136000.0
2023,Executive level,Full-time,Data Engineer,175000,USD,175000,US,On-Site,US,MEDIUM,Data Engineering,175000.0
2023,Executive level,Full-time,Data Engineer,110000,USD,110000,US,On-Site,US,MEDIUM,Data Engineering,110000.0
2023,Senior,Full-time,Applied Scientist,260000,USD,260000,US,On-Site,US,LARGE,Data Science,260000.0
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,US,On-Site,US,LARGE,Data Science,136000.0
2023,Senior,Full-time,Research Scientist,130000,USD,130000,US,Full-Remote,US,MEDIUM,Data Science,130000.0
2023,Senior,Full-time,Research Scientist,110000,USD,110000,US,Full-Remote,US,MEDIUM,Data Science,110000.0
2023,Senior,Full-time,Applied Scientist,205000,USD,205000,US,Full-Remote,US,MEDIUM,Data Science,205000.0
2023,Senior,Full-time,Applied Scientist,184000,USD,184000,US,Full-Remote,US,MEDIUM,Data Science,184000.0
2023,Senior,Full-time,Data Analyst,149500,USD,149500,US,Full-Remote,US,MEDIUM,Data Engineering,149500.0
2023,Senior,Full-time,Data Analyst,127075,USD,127075,US,Full-Remote,US,MEDIUM,Data Engineering,127075.0
2023,Senior,Full-time,Data Scientist,195000,USD,195000,US,On-Site,US,MEDIUM,Data Science,195000.0
2023,Senior,Full-time,Data Scientist,160000,USD,160000,US,On-Site,US,MEDIUM,Data Science,160000.0
2023,Senior,Full-time,Data Engineer,219535,USD,219535,US,Full-Remote,US,MEDIUM,Data Engineering,219535.0
2023,Senior,Full-time,Data Engineer,146115,USD,146115,US,Full-Remote,US,MEDIUM,Data Engineering,146115.0
2023,Senior,Full-time,Data Scientist,170000,USD,170000,US,On-Site,US,MEDIUM,Data Science,170000.0
2023,Senior,Full-time,Data Scientist,135000,USD,135000,US,On-Site,US,MEDIUM,Data Science,135000.0
2023,Senior,Full-time,Data Scientist,175000,USD,175000,US,Full-Remote,US,MEDIUM,Data Science,175000.0
2023,Senior,Full-time,Data Scientist,145000,USD,145000,US,Full-Remote,US,MEDIUM,Data Science,145000.0
2023,Senior,Full-time,Data Scientist,199000,USD,199000,US,On-Site,US,MEDIUM,Data Science,199000.0
2023,Senior,Full-time,Data Scientist,162000,USD,162000,US,On-Site,US,MEDIUM,Data Science,162000.0
2023,Senior,Full-time,Applied Scientist,222200,USD,222200,US,On-Site,US,LARGE,Data Science,222200.0
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,US,On-Site,US,LARGE,Data Science,136000.0
2023,Executive level,Full-time,Analytics Engineer,221000,USD,221000,US,Full-Remote,US,MEDIUM,Data Engineering,221000.0
2023,Executive level,Full-time,Analytics Engineer,153000,USD,153000,US,Full-Remote,US,MEDIUM,Data Engineering,153000.0
2023,Senior,Full-time,Data Analyst,187000,USD,187000,US,On-Site,US,MEDIUM,Data Engineering,187000.0
2023,Senior,Full-time,Data Analyst,128000,USD,128000,US,On-Site,US,MEDIUM,Data Engineering,128000.0
2023,Senior,Full-time,Research Scientist,210000,USD,210000,US,On-Site,US,MEDIUM,Data Science,210000.0
2023,Senior,Full-time,Research Scientist,136000,USD,136000,US,On-Site,US,MEDIUM,Data Science,136000.0
2023,Senior,Full-time,Data Scientist,175000,USD,175000,US,Full-Remote,US,MEDIUM,Data Science,175000.0
2023,Senior,Full-time,Data Scientist,100000,USD,100000,US,Full-Remote,US,MEDIUM,Data Science,100000.0
2023,Senior,Full-time,Data Engineer,179000,USD,179000,US,On-Site,US,MEDIUM,Data Engineering,179000.0
2023,Senior,Full-time,Data Engineer,109000,USD,109000,US,On-Site,US,MEDIUM,Data Engineering,109000.0
2023,Senior,Full-time,Data Scientist,245000,USD,245000,US,On-Site,US,MEDIUM,Data Science,245000.0
2023,Senior,Full-time,Data Scientist,180000,USD,180000,US,On-Site,US,MEDIUM,Data Science,180000.0
2023,Senior,Full-time,Data Analyst,142000,USD,142000,US,Full-Remote,US,MEDIUM,Data Engineering,142000.0
2023,Senior,Full-time,Data Analyst,75000,USD,75000,US,Full-Remote,US,MEDIUM,Data Engineering,75000.0
2023,Senior,Full-time,Data Manager,198800,USD,198800,US,On-Site,US,MEDIUM,Other,198800.0
2023,Senior,Full-time,Data Manager,105200,USD,105200,US,On-Site,US,MEDIUM,Other,105200.0
2023,Senior,Full-time,Data Analyst,125000,USD,125000,US,Full-Remote,US,MEDIUM,Data Engineering,125000.0
2023,Senior,Full-time,Data Analyst,112000,USD,112000,US,Full-Remote,US,MEDIUM,Data Engineering,112000.0
2023,Senior,Full-time,Data Scientist,210000,USD,210000,US,On-Site,US,MEDIUM,Data Science,210000.0
2023,Senior,Full-time,Data Scientist,155000,USD,155000,US,On-Site,US,MEDIUM,Data Science,155000.0
2023,Senior,Full-time,Data Manager,115000,USD,115000,US,Full-Remote,US,MEDIUM,Other,115000.0
2023,Senior,Full-time,Data Manager,86000,USD,86000,US,Full-Remote,US,MEDIUM,Other,86000.0
2023,Senior,Full-time,Data Scientist,165000,USD,165000,US,On-Site,US,MEDIUM,Data Science,165000.0
2023,Senior,Full-time,Data Scientist,140000,USD,140000,US,On-Site,US,MEDIUM,Data Science,140000.0
2023,Senior,Full-time,Data Analyst,139000,USD,139000,US,On-Site,US,MEDIUM,Data Engineering,139000.0
2023,Senior,Full-time,Data Analyst,106000,USD,106000,US,On-Site,US,MEDIUM,Data Engineering,106000.0
2023,Entry level,Full-time,Data Analyst,55000,CAD,40663,CA,On-Site,CA,LARGE,Data Engineering,40663.0
2022,Senior,Full-time,AI Developer,275000,USD,275000,CA,On-Site,CA,SMALL,Other,306640.125
2023,Senior,Freelancer,Machine Learning Researcher,50000,USD,50000,UA,Half-Remote,UA,SMALL,Other,50000.0
2023,Mid/Intermediate level,Full-time,Machine Learning Engineer,280700,USD,280700,US,Full-Remote,US,MEDIUM,Machine Learning,280700.0
2023,Mid/Intermediate level,Full-time,Machine Learning Engineer,150450,USD,150450,US,Full-Remote,US,MEDIUM,Machine Learning,150450.0
2023,Entry level,Full-time,Data Scientist,70000,CAD,51753,CA,Full-Remote,CA,LARGE,Data Science,51753.0
2023,Senior,Full-time,Data Architect,250500,USD,250500,US,On-Site,US,MEDIUM,Data Architecture,250500.0
2023,Senior,Full-time,Data Architect,159500,USD,159500,US,On-Site,US,MEDIUM,Data Architecture,159500.0
2023,Senior,Full-time,Data Engineer,145000,USD,145000,US,On-Site,US,MEDIUM,Data Engineering,145000.0
2023,Senior,Full-time,Data Engineer,115000,USD,115000,US,On-Site,US,MEDIUM,Data Engineering,115000.0
2023,Senior,Full-time,Data Analyst,140000,USD,140000,US,On-Site,US,MEDIUM,Data Engineering,140000.0
2023,Senior,Full-time,Data Analyst,120000,USD,120000,US,On-Site,US,MEDIUM,Data Engineering,120000.0
2023,Entry level,Full-time,Data Scientist,130001,USD,130001,US,Full-Remote,US,MEDIUM,Data Science,130001.0
2023,Entry level,Full-time,Data Scientist,71907,USD,71907,US,Full-Remote,US,MEDIUM,Data Science,71907.0
2023,Mid/Intermediate level,Full-time,Data Scientist,93918,USD,93918,US,Full-Remote,US,MEDIUM,Data Science,93918.0
2023,Mid/Intermediate level,Full-time,Data Scientist,51962,USD,51962,US,Full-Remote,US,MEDIUM,Data Science,51962.0
2023,Senior,Full-time,Data Analyst,175000,USD,175000,CA,Full-Remote,CA,MEDIUM,Data Engineering,175000.0
2023,Senior,Full-time,Data Analyst,135000,USD,135000,CA,Full-Remote,CA,MEDIUM,Data Engineering,135000.0
2023,Entry level,Full-time,Data Engineer,85000,USD,85000,US,On-Site,US,MEDIUM,Data Engineering,85000.0
2023,Entry level,Full-time,Data Engineer,65000,USD,65000,US,On-Site,US,MEDIUM,Data Engineering,65000.0
2023,Senior,Full-time,Machine Learning Engineer,257000,USD,257000,US,On-Site,US,MEDIUM,Machine Learning,257000.0
2023,Senior,Full-time,Machine Learning Engineer,147000,USD,147000,US,On-Site,US,MEDIUM,Machine Learning,147000.0
2023,Senior,Full-time,Data Engineer,222000,USD,222000,US,Full-Remote,US,MEDIUM,Data Engineering,222000.0
2023,Senior,Full-time,Data Engineer,175000,USD,175000,US,Full-Remote,US,MEDIUM,Data Engineering,175000.0
2023,Senior,Full-time,Data Scientist,203000,USD,203000,US,Full-Remote,US,MEDIUM,Data Science,203000.0
2023,Senior,Full-time,Data Scientist,133200,USD,133200,US,Full-Remote,US,MEDIUM,Data Science,133200.0
2023,Entry level,Full-time,Applied Scientist,213660,USD,213660,US,On-Site,US,LARGE,Data Science,213660.0
2023,Entry level,Full-time,Applied Scientist,130760,USD,130760,US,On-Site,US,LARGE,Data Science,130760.0
2023,Senior,Full-time,Data Engineer,221000,USD,221000,US,On-Site,US,MEDIUM,Data Engineering,221000.0
2023,Senior,Full-time,Data Engineer,147000,USD,147000,US,On-Site,US,MEDIUM,Data Engineering,147000.0
2023,Senior,Full-time,Data Quality Analyst,100000,USD,100000,US,On-Site,US,MEDIUM,Other,100000.0
2023,Senior,Full-time,Data Quality Analyst,80000,USD,80000,US,On-Site,US,MEDIUM,Other,80000.0
2023,Senior,Full-time,Data Scientist,185900,USD,185900,US,On-Site,US,MEDIUM,Data Science,185900.0
2023,Senior,Full-time,Data Scientist,129300,USD,129300,US,On-Site,US,MEDIUM,Data Science,129300.0
2023,Senior,Full-time,Data Scientist,238000,USD,238000,US,Full-Remote,US,MEDIUM,Data Science,238000.0
2023,Senior,Full-time,Data Scientist,156000,USD,156000,US,Full-Remote,US,MEDIUM,Data Science,156000.0
2023,Senior,Full-time,Machine Learning Engineer,304000,USD,304000,US,Full-Remote,US,MEDIUM,Machine Learning,304000.0
2023,Senior,Full-time,Machine Learning Engineer,199000,USD,199000,US,Full-Remote,US,MEDIUM,Machine Learning,199000.0
2023,Mid/Intermediate level,Full-time,Big Data Engineer,45000,EUR,48289,ES,Full-Remote,ES,MEDIUM,Other,48289.0
2023,Senior,Full-time,Data Engineer,150000,USD,150000,US,On-Site,US,MEDIUM,Data Engineering,150000.0
2023,Senior,Full-time,Data Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,130000.0
2023,Senior,Full-time,Data Scientist,140000,USD,140000,US,Full-Remote,US,MEDIUM,Data Science,140000.0
2023,Senior,Full-time,Data Scientist,110000,USD,110000,US,Full-Remote,US,MEDIUM,Data Science,110000.0
2023,Mid/Intermediate level,Full-time,Data Analyst,90000,USD,90000,US,On-Site,US,MEDIUM,Data Engineering,90000.0
2023,Mid/Intermediate level,Full-time,Data Analyst,75000,USD,75000,US,On-Site,US,MEDIUM,Data Engineering,75000.0
2023,Mid/Intermediate level,Full-time,Research Scientist,161200,GBP,195895,GB,On-Site,GB,MEDIUM,Data Science,195895.0
2023,Mid/Intermediate level,Full-time,Research Scientist,84570,GBP,102772,GB,On-Site,GB,MEDIUM,Data Science,102772.0
2023,Senior,Full-time,Data Engineer,240000,USD,240000,US,On-Site,US,MEDIUM,Data Engineering,240000.0
2023,Senior,Full-time,Data Engineer,183600,USD,183600,US,On-Site,US,MEDIUM,Data Engineering,183600.0
2023,Mid/Intermediate level,Full-time,Data Specialist,130000,USD,130000,US,On-Site,US,MEDIUM,Other,130000.0
2023,Mid/Intermediate level,Full-time,Data Specialist,80000,USD,80000,US,On-Site,US,MEDIUM,Other,80000.0
2023,Senior,Full-time,Data Engineer,250000,USD,250000,US,On-Site,US,MEDIUM,Data Engineering,250000.0
2023,Senior,Full-time,Data Engineer,150000,USD,150000,US,On-Site,US,MEDIUM,Data Engineering,150000.0
2023,Senior,Full-time,Data Analytics Manager,160000,USD,160000,US,Full-Remote,US,MEDIUM,Management,160000.0
2023,Senior,Full-time,Data Analytics Manager,120000,USD,120000,US,Full-Remote,US,MEDIUM,Management,120000.0
2023,Senior,Full-time,Machine Learning Engineer,289076,USD,289076,US,On-Site,US,MEDIUM,Machine Learning,289076.0
2023,Senior,Full-time,Machine Learning Engineer,202353,USD,202353,US,On-Site,US,MEDIUM,Machine Learning,202353.0
2023,Senior,Full-time,Data Engineer,145000,USD,145000,US,On-Site,US,MEDIUM,Data Engineering,145000.0
2023,Senior,Full-time,Data Engineer,120000,USD,120000,US,On-Site,US,MEDIUM,Data Engineering,120000.0
2023,Senior,Full-time,Data Analyst,155000,USD,155000,US,On-Site,US,MEDIUM,Data Engineering,155000.0
2023,Senior,Full-time,Data Analyst,106000,USD,106000,US,On-Site,US,MEDIUM,Data Engineering,106000.0
2023,Senior,Full-time,Data Engineer,200000,USD,200000,US,On-Site,US,MEDIUM,Data Engineering,200000.0
2023,Senior,Full-time,Data Engineer,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,160000.0
2023,Senior,Full-time,Data Scientist,157750,USD,157750,US,Full-Remote,US,MEDIUM,Data Science,157750.0
2023,Senior,Full-time,Data Scientist,104650,USD,104650,US,Full-Remote,US,MEDIUM,Data Science,104650.0
2023,Mid/Intermediate level,Full-time,Data Scientist,180000,USD,180000,US,Full-Remote,US,MEDIUM,Data Science,180000.0
2023,Mid/Intermediate level,Full-time,Data Scientist,140000,USD,140000,US,Full-Remote,US,MEDIUM,Data Science,140000.0
2023,Executive level,Full-time,Data Scientist,200000,USD,200000,US,On-Site,US,MEDIUM,Data Science,200000.0
2023,Executive level,Full-time,Data Scientist,145000,USD,145000,US,On-Site,US,MEDIUM,Data Science,145000.0
2023,Mid/Intermediate level,Full-time,Lead Data Analyst,68000,USD,68000,US,On-Site,US,LARGE,Other,68000.0
2023,Entry level,Full-time,BI Data Engineer,60000,USD,60000,US,Full-Remote,US,MEDIUM,Data Engineering,60000.0
2023,Senior,Full-time,Data Scientist,45000,EUR,48289,ES,On-Site,ES,MEDIUM,Data Science,48289.0
2023,Senior,Full-time,Data Scientist,36000,EUR,38631,ES,On-Site,ES,MEDIUM,Data Science,38631.0
2023,Entry level,Full-time,Data Engineer,85000,USD,85000,US,On-Site,US,MEDIUM,Data Engineering,85000.0
2023,Entry level,Full-time,Data Engineer,65000,USD,65000,US,On-Site,US,MEDIUM,Data Engineering,65000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,125000,USD,125000,US,On-Site,US,MEDIUM,Data Engineering,125000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,90000,USD,90000,US,On-Site,US,MEDIUM,Data Engineering,90000.0
2023,Senior,Full-time,Data Analyst,105000,USD,105000,US,Full-Remote,US,MEDIUM,Data Engineering,105000.0
2023,Senior,Full-time,Data Analyst,90000,USD,90000,US,Full-Remote,US,MEDIUM,Data Engineering,90000.0
2023,Senior,Full-time,Analytics Engineer,179820,USD,179820,US,On-Site,US,MEDIUM,Data Engineering,179820.0
2023,Senior,Full-time,Analytics Engineer,143860,USD,143860,US,On-Site,US,MEDIUM,Data Engineering,143860.0
2023,Senior,Full-time,Data Analyst,135000,USD,135000,US,On-Site,US,MEDIUM,Data Engineering,135000.0
2023,Senior,Full-time,Data Analyst,105500,USD,105500,US,On-Site,US,MEDIUM,Data Engineering,105500.0
2023,Entry level,Full-time,Research Engineer,155000,USD,155000,US,On-Site,US,MEDIUM,Other,155000.0
2023,Entry level,Full-time,Research Engineer,125000,USD,125000,US,On-Site,US,MEDIUM,Other,125000.0
2023,Senior,Full-time,Machine Learning Engineer,241000,USD,241000,US,On-Site,US,MEDIUM,Machine Learning,241000.0
2023,Senior,Full-time,Machine Learning Engineer,181000,USD,181000,US,On-Site,US,MEDIUM,Machine Learning,181000.0
2023,Senior,Full-time,Data Scientist,252000,USD,252000,US,On-Site,US,MEDIUM,Data Science,252000.0
2023,Senior,Full-time,Data Scientist,154000,USD,154000,US,On-Site,US,MEDIUM,Data Science,154000.0
2023,Executive level,Full-time,Data Architect,180000,USD,180000,US,On-Site,US,MEDIUM,Data Architecture,180000.0
2023,Executive level,Full-time,Data Architect,155000,USD,155000,US,On-Site,US,MEDIUM,Data Architecture,155000.0
2023,Senior,Full-time,Data Scientist,191765,USD,191765,US,On-Site,US,MEDIUM,Data Science,191765.0
2023,Senior,Full-time,Data Scientist,134236,USD,134236,US,On-Site,US,MEDIUM,Data Science,134236.0
2023,Senior,Full-time,Data Scientist,175000,USD,175000,US,Full-Remote,US,MEDIUM,Data Science,175000.0
2023,Senior,Full-time,Data Scientist,145000,USD,145000,US,Full-Remote,US,MEDIUM,Data Science,145000.0
2023,Senior,Full-time,Data Scientist,237000,USD,237000,US,Full-Remote,US,MEDIUM,Data Science,237000.0
2023,Senior,Full-time,Data Scientist,145000,USD,145000,US,Full-Remote,US,MEDIUM,Data Science,145000.0
2023,Entry level,Full-time,Research Engineer,155000,USD,155000,US,On-Site,US,MEDIUM,Other,155000.0
2023,Entry level,Full-time,Research Engineer,125000,USD,125000,US,On-Site,US,MEDIUM,Other,125000.0
2023,Senior,Full-time,Data Analyst,80000,USD,80000,US,On-Site,US,MEDIUM,Data Engineering,80000.0
2023,Senior,Full-time,Data Analyst,70000,USD,70000,US,On-Site,US,MEDIUM,Data Engineering,70000.0
2023,Senior,Full-time,Data Engineer,146000,USD,146000,US,On-Site,US,MEDIUM,Data Engineering,146000.0
2023,Senior,Full-time,Data Engineer,75000,USD,75000,US,On-Site,US,MEDIUM,Data Engineering,75000.0
2023,Entry level,Full-time,Data Analyst,64200,USD,64200,US,Full-Remote,US,MEDIUM,Data Engineering,64200.0
2023,Entry level,Full-time,Data Analyst,56100,USD,56100,US,Full-Remote,US,MEDIUM,Data Engineering,56100.0
2023,Senior,Full-time,Machine Learning Engineer,170000,USD,170000,US,On-Site,US,MEDIUM,Machine Learning,170000.0
2023,Senior,Full-time,Machine Learning Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,Machine Learning,130000.0
2023,Senior,Full-time,Data Analyst,208450,USD,208450,US,Full-Remote,US,MEDIUM,Data Engineering,208450.0
